model-1586215754, 1586215934.438, 1.0, 0.0, 0.7, 0.3, 27
model-1586215754, 1586215934.903, 1.0, 0.0, 0.6, 0.3816, 27
model-1586215754, 1586215935.389, 1.0, 0.0, 0.8, 0.1419, 27
model-1586215754, 1586215935.828, 0.99, 0.01, 0.6, 0.3821, 27
model-1586215754, 1586215936.306, 1.0, 0.0, 0.7, 0.2795, 27
model-1586215754, 1586215936.478, 1.0, 0.0, 0.6, 0.4062, 27
model-1586215754, 1586215936.973, 1.0, 0.0, 0.7, 0.3062, 28
model-1586215754, 1586215937.443, 0.99, 0.01, 0.6, 0.3673, 28
model-1586215754, 1586215937.904, 1.0, 0.0, 0.9, 0.1, 28
model-1586215754, 1586215938.346, 0.99, 0.01, 0.7, 0.3, 28
model-1586215754, 1586215938.798, 1.0, 0.0, 0.8, 0.1416, 28
model-1586215754, 1586215939.242, 1.0, 0.0, 0.4, 0.5415, 28
model-1586215754, 1586215939.718, 1.0, 0.0, 0.5, 0.4416, 28
model-1586215754, 1586215940.171, 1.0, 0.0, 0.7, 0.2685, 28
model-1586215754, 1586215940.623, 1.0, 0.0, 0.8, 0.1386, 28
model-1586215754, 1586215941.044, 1.0, 0.0, 0.7, 0.2988, 28
model-1586215754, 1586215941.485, 0.99, 0.01, 0.5, 0.4929, 28
model-1586215754, 1586215941.994, 1.0, 0.0, 0.7, 0.2683, 28
model-1586215754, 1586215942.158, 1.0, 0.0, 0.5, 0.4928, 28
model-1586215754, 1586215942.652, 1.0, 0.0, 0.8, 0.1378, 29
model-1586215754, 1586215943.133, 0.99, 0.01, 0.7, 0.3, 29
model-1586215754, 1586215943.604, 1.0, 0.0, 0.6, 0.3951, 29
model-1586215754, 1586215944.046, 0.99, 0.01, 0.8, 0.1412, 29
model-1586215754, 1586215944.504, 1.0, 0.0, 0.7, 0.3025, 29
model-1586215754, 1586215944.938, 1.0, 0.0, 0.7, 0.3063, 29
model-1586215754, 1586215945.469, 1.0, 0.0, 0.5, 0.4419, 29
model-1586215754, 1586215945.96, 1.0, 0.0, 0.7, 0.2802, 29
model-1586215754, 1586215946.415, 1.0, 0.0, 0.6, 0.3999, 29
model-1586215754, 1586215946.884, 1.0, 0.0, 0.7, 0.2988, 29
model-1586215754, 1586215947.384, 0.99, 0.01, 0.6, 0.3817, 29
model-1586215754, 1586215947.879, 1.0, 0.0, 0.8, 0.1387, 29
model-1586215754, 1586215948.045, 1.0, 0.0, 0.7, 0.2677, 29
model-1586215754, 1586215948.585, 1.0, 0.0, 0.6, 0.3661, 30
model-1586215754, 1586215949.08, 0.99, 0.01, 0.5, 0.4937, 30
model-1586215754, 1586215949.528, 1.0, 0.0, 0.6, 0.3929, 30
model-1586215754, 1586215949.981, 0.99, 0.01, 0.6, 0.3661, 30
model-1586215754, 1586215950.418, 1.0, 0.0, 0.6, 0.3938, 30
model-1586215754, 1586215950.84, 1.0, 0.0, 0.6, 0.3804, 30
model-1586215754, 1586215951.298, 1.0, 0.0, 0.5, 0.4423, 30
model-1586215754, 1586215951.755, 1.0, 0.0, 0.6, 0.4064, 30
model-1586215754, 1586215952.221, 1.0, 0.0, 0.8, 0.1823, 30
model-1586215754, 1586215952.72, 1.0, 0.0, 0.6, 0.2838, 30
model-1586215754, 1586215953.146, 0.99, 0.01, 0.8, 0.1955, 30
model-1586215754, 1586215953.682, 1.0, 0.0, 0.7, 0.264, 30
model-1586215754, 1586215953.872, 1.0, 0.0, 0.5, 0.4425, 30
model-1586215754, 1586215954.389, 1.0, 0.0, 0.8, 0.1387, 31
model-1586215754, 1586215954.893, 0.99, 0.01, 0.6, 0.3819, 31
model-1586215754, 1586215955.343, 1.0, 0.0, 0.8, 0.2, 31
model-1586215754, 1586215955.798, 0.99, 0.01, 0.8, 0.1408, 31
model-1586215754, 1586215956.255, 1.0, 0.0, 0.6, 0.3427, 31
model-1586215754, 1586215956.735, 1.0, 0.0, 0.8, 0.2026, 31
model-1586215754, 1586215957.213, 1.0, 0.0, 0.6, 0.3941, 31
model-1586215754, 1586215957.676, 1.0, 0.0, 0.7, 0.267, 31
model-1586215754, 1586215958.153, 1.0, 0.0, 0.7, 0.2957, 31
model-1586215754, 1586215958.609, 1.0, 0.0, 0.6, 0.3654, 31
model-1586215754, 1586215959.117, 0.99, 0.01, 0.8, 0.2, 31
model-1586215754, 1586215959.605, 1.0, 0.0, 0.8, 0.1641, 31
model-1586215754, 1586215959.786, 1.0, 0.0, 0.7, 0.2668, 31
model-1586215754, 1586215960.301, 1.0, 0.0, 0.8, 0.2045, 32
model-1586215754, 1586215960.8, 0.99, 0.01, 0.7, 0.3, 32
model-1586215754, 1586215961.233, 1.0, 0.0, 0.8, 0.2, 32
model-1586215754, 1586215961.685, 0.99, 0.01, 0.9, 0.1031, 32
model-1586215754, 1586215962.132, 1.0, 0.0, 0.7, 0.267, 32
model-1586215754, 1586215962.599, 1.0, 0.0, 0.9, 0.103, 32
model-1586215754, 1586215963.094, 1.0, 0.0, 0.5, 0.4937, 32
model-1586215754, 1586215963.575, 1.0, 0.0, 0.5, 0.443, 32
model-1586215754, 1586215964.028, 1.0, 0.0, 0.6, 0.343, 32
model-1586215754, 1586215964.473, 1.0, 0.0, 0.7, 0.2646, 32
model-1586215754, 1586215964.929, 0.99, 0.01, 0.4, 0.543, 32
model-1586215754, 1586215965.393, 1.0, 0.0, 0.8, 0.2026, 32
model-1586215754, 1586215965.562, 1.0, 0.0, 0.6, 0.3818, 32
model-1586215754, 1586215966.058, 1.0, 0.0, 0.7, 0.3183, 33
model-1586215754, 1586215966.553, 0.99, 0.01, 0.8, 0.1406, 33
model-1586215754, 1586215967.038, 1.0, 0.0, 0.8, 0.1968, 33
model-1586215754, 1586215967.518, 0.99, 0.01, 0.6, 0.3649, 33
model-1586215754, 1586215967.999, 1.0, 0.0, 0.5, 0.3839, 33
model-1586215754, 1586215968.449, 1.0, 0.0, 0.8, 0.1826, 33
model-1586215754, 1586215968.907, 1.0, 0.0, 0.7, 0.3, 33
model-1586215754, 1586215969.381, 1.0, 0.0, 0.6, 0.3812, 33
model-1586215754, 1586215969.874, 1.0, 0.0, 0.5, 0.4945, 33
model-1586215754, 1586215970.302, 1.0, 0.0, 0.7, 0.2827, 33
model-1586215754, 1586215970.771, 0.99, 0.01, 0.5, 0.494, 33
model-1586215754, 1586215971.274, 1.0, 0.0, 0.9, 0.1, 33
model-1586215754, 1586215971.456, 1.0, 0.0, 0.6, 0.3811, 33
model-1586215754, 1586215971.985, 1.0, 0.0, 0.7, 0.3, 34
model-1586215754, 1586215972.492, 0.99, 0.01, 0.7, 0.2663, 34
model-1586215754, 1586215972.972, 1.0, 0.0, 0.6, 0.3812, 34
model-1586215754, 1586215973.431, 0.99, 0.01, 0.8, 0.1826, 34
model-1586215754, 1586215973.851, 1.0, 0.0, 0.7, 0.3067, 34
model-1586215754, 1586215974.334, 1.0, 0.0, 0.7, 0.3067, 34
model-1586215754, 1586215974.824, 1.0, 0.0, 0.7, 0.2815, 34
model-1586215754, 1586215975.314, 1.0, 0.0, 0.9, 0.1031, 34
model-1586215754, 1586215975.786, 1.0, 0.0, 0.7, 0.3, 34
model-1586215754, 1586215976.285, 1.0, 0.0, 0.7, 0.2649, 34
model-1586215754, 1586215976.721, 0.99, 0.01, 0.6, 0.3512, 34
model-1586215754, 1586215977.19, 1.0, 0.0, 0.8, 0.1408, 34
model-1586215754, 1586215977.364, 1.0, 0.0, 0.8, 0.14, 34
model-1586215754, 1586215977.88, 1.0, 0.0, 0.9, 0.1, 35
model-1586215754, 1586215978.366, 0.99, 0.01, 0.6, 0.3643, 35
model-1586215754, 1586215978.847, 1.0, 0.0, 0.7, 0.3068, 35
model-1586215754, 1586215979.338, 0.99, 0.01, 0.6, 0.3438, 35
model-1586215754, 1586215979.771, 1.0, 0.0, 0.6, 0.3438, 35
model-1586215754, 1586215980.282, 1.0, 0.0, 0.7, 0.3, 35
model-1586215754, 1586215980.765, 1.0, 0.0, 0.6, 0.3819, 35
model-1586215754, 1586215981.217, 1.0, 0.0, 0.7, 0.2662, 35
model-1586215754, 1586215981.674, 1.0, 0.0, 0.6, 0.3649, 35
model-1586215754, 1586215982.141, 1.0, 0.0, 0.8, 0.2082, 35
model-1586215754, 1586215982.616, 0.99, 0.01, 0.8, 0.1648, 35
model-1586215754, 1586215983.132, 1.0, 0.0, 0.6, 0.3647, 35
model-1586215754, 1586215983.304, 1.0, 0.0, 0.7, 0.3069, 35
model-1586215754, 1586215983.829, 1.0, 0.0, 0.5, 0.4441, 36
model-1586215754, 1586215984.333, 0.99, 0.01, 0.7, 0.3082, 36
model-1586215754, 1586215984.789, 1.0, 0.0, 0.8, 0.14, 36
model-1586215754, 1586215985.261, 0.99, 0.01, 0.7, 0.3, 36
model-1586215754, 1586215985.698, 1.0, 0.0, 0.7, 0.3025, 36
model-1586215754, 1586215986.138, 1.0, 0.0, 0.8, 0.1403, 36
model-1586215754, 1586215986.617, 1.0, 0.0, 0.7, 0.3083, 36
model-1586215754, 1586215987.073, 1.0, 0.0, 0.8, 0.2083, 36
model-1586215754, 1586215987.537, 1.0, 0.0, 0.5, 0.4944, 36
model-1586215754, 1586215988.006, 1.0, 0.0, 0.7, 0.3083, 36
model-1586215754, 1586215988.474, 0.99, 0.01, 0.7, 0.3, 36
model-1586215754, 1586215988.965, 1.0, 0.0, 0.7, 0.2822, 36
model-1586215754, 1586215989.137, 1.0, 0.0, 0.7, 0.2821, 36
model-1586215754, 1586215989.66, 1.0, 0.0, 0.6, 0.3832, 37
model-1586215754, 1586215990.166, 0.99, 0.01, 0.8, 0.2, 37
model-1586215754, 1586215990.636, 1.0, 0.0, 0.7, 0.3, 37
model-1586215754, 1586215991.119, 0.99, 0.01, 0.8, 0.1973, 37
model-1586215754, 1586215991.565, 1.0, 0.0, 0.6, 0.3824, 37
model-1586215754, 1586215992.002, 1.0, 0.0, 0.7, 0.2408, 37
model-1586215754, 1586215992.459, 1.0, 0.0, 0.8, 0.1405, 37
model-1586215754, 1586215992.933, 1.0, 0.0, 0.7, 0.2836, 37
model-1586215754, 1586215993.396, 1.0, 0.0, 0.7, 0.2911, 37
model-1586215754, 1586215993.862, 1.0, 0.0, 0.7, 0.3184, 37
model-1586215754, 1586215994.313, 0.99, 0.01, 0.6, 0.3639, 37
model-1586215754, 1586215994.803, 1.0, 0.0, 0.8, 0.1836, 37
model-1586215754, 1586215995.021, 1.0, 0.0, 0.8, 0.1401, 37
model-1586215754, 1586215995.528, 1.0, 0.0, 0.6, 0.3636, 38
model-1586215754, 1586215996.062, 0.99, 0.01, 0.8, 0.1993, 38
model-1586215754, 1586215996.56, 1.0, 0.0, 0.7, 0.3085, 38
model-1586215754, 1586215997.021, 0.99, 0.01, 0.5, 0.4446, 38
model-1586215754, 1586215997.506, 1.0, 0.0, 0.7, 0.2985, 38
model-1586215754, 1586215997.996, 1.0, 0.0, 0.8, 0.1673, 38
model-1586215754, 1586215998.462, 1.0, 0.0, 0.7, 0.3, 38
model-1586215754, 1586215998.913, 1.0, 0.0, 0.6, 0.3638, 38
model-1586215754, 1586215999.373, 1.0, 0.0, 0.5, 0.4945, 38
model-1586215754, 1586215999.82, 1.0, 0.0, 0.4, 0.5445, 38
model-1586215754, 1586216000.256, 0.99, 0.01, 0.7, 0.3025, 38
model-1586215754, 1586216000.75, 1.0, 0.0, 0.5, 0.4944, 38
model-1586215754, 1586216000.927, 1.0, 0.0, 0.7, 0.3025, 38
model-1586215754, 1586216001.43, 1.0, 0.0, 0.7, 0.2828, 39
model-1586215754, 1586216001.921, 0.99, 0.01, 0.6, 0.3399, 39
model-1586215754, 1586216002.4, 1.0, 0.0, 0.8, 0.2042, 39
model-1586215754, 1586216002.899, 0.99, 0.01, 0.7, 0.3, 39
model-1586215754, 1586216003.392, 1.0, 0.0, 0.8, 0.1403, 39
model-1586215754, 1586216003.877, 1.0, 0.0, 0.9, 0.1, 39
model-1586215754, 1586216004.335, 1.0, 0.0, 0.5, 0.4448, 39
model-1586215754, 1586216004.811, 1.0, 0.0, 0.8, 0.1406, 39
model-1586215754, 1586216005.298, 1.0, 0.0, 0.5, 0.4946, 39
model-1586215754, 1586216005.804, 1.0, 0.0, 0.5, 0.495, 39
model-1586215754, 1586216006.241, 0.99, 0.01, 0.7, 0.3, 39
model-1586215754, 1586216006.73, 1.0, 0.0, 0.8, 0.1404, 39
model-1586215754, 1586216006.926, 1.0, 0.0, 0.7, 0.2831, 39
model-1586215754, 1586216007.479, 1.0, 0.0, 0.7, 0.2918, 40
model-1586215754, 1586216008.027, 0.99, 0.01, 0.7, 0.3087, 40
model-1586215754, 1586216008.543, 1.0, 0.0, 0.6, 0.4079, 40
model-1586215754, 1586216009.032, 0.99, 0.01, 0.7, 0.3246, 40
model-1586215754, 1586216009.491, 1.0, 0.0, 0.6, 0.3832, 40
model-1586215754, 1586216009.944, 1.0, 0.0, 0.6, 0.3833, 40
model-1586215754, 1586216010.406, 1.0, 0.0, 0.5, 0.4945, 40
model-1586215754, 1586216010.953, 1.0, 0.0, 0.5, 0.4945, 40
model-1586215754, 1586216011.46, 1.0, 0.0, 0.9, 0.1063, 40
model-1586215754, 1586216011.893, 1.0, 0.0, 0.7, 0.2836, 40
model-1586215754, 1586216012.32, 0.99, 0.01, 0.9, 0.107, 40
model-1586215754, 1586216012.804, 1.0, 0.0, 0.7, 0.3073, 40
model-1586215754, 1586216013.004, 1.0, 0.0, 0.6, 0.3998, 40
model-1586215754, 1586216013.512, 1.0, 0.0, 0.4, 0.5452, 41
model-1586215754, 1586216014.012, 0.99, 0.01, 0.8, 0.1656, 41
model-1586215754, 1586216014.492, 1.0, 0.0, 0.7, 0.3203, 41
model-1586215754, 1586216014.998, 0.99, 0.01, 0.7, 0.2395, 41
model-1586215754, 1586216015.461, 1.0, 0.0, 0.6, 0.3862, 41
model-1586215754, 1586216015.898, 1.0, 0.0, 0.8, 0.2, 41
model-1586215754, 1586216016.386, 1.0, 0.0, 0.5, 0.4453, 41
model-1586215754, 1586216016.849, 1.0, 0.0, 0.6, 0.3837, 41
model-1586215754, 1586216017.3, 1.0, 0.0, 0.8, 0.2, 41
model-1586215754, 1586216017.799, 1.0, 0.0, 0.8, 0.1406, 41
model-1586215754, 1586216018.243, 0.99, 0.01, 0.7, 0.2865, 41
model-1586215754, 1586216018.733, 1.0, 0.0, 0.7, 0.3205, 41
model-1586215754, 1586216018.901, 1.0, 0.0, 0.7, 0.2648, 41
model-1586215754, 1586216019.408, 1.0, 0.0, 0.6, 0.3836, 42
model-1586215754, 1586216019.9, 0.99, 0.01, 0.6, 0.4, 42
model-1586215754, 1586216020.417, 1.0, 0.0, 0.7, 0.2892, 42
model-1586215754, 1586216020.875, 0.99, 0.01, 0.9, 0.1, 42
model-1586215754, 1586216021.345, 1.0, 0.0, 0.9, 0.1075, 42
model-1586215754, 1586216021.785, 1.0, 0.0, 0.5, 0.4455, 42
model-1586215754, 1586216022.264, 1.0, 0.0, 0.8, 0.2024, 42
model-1586215754, 1586216022.743, 1.0, 0.0, 0.8, 0.1404, 42
model-1586215754, 1586216023.235, 1.0, 0.0, 0.5, 0.495, 42
model-1586215754, 1586216023.672, 1.0, 0.0, 0.6, 0.4018, 42
model-1586215754, 1586216024.11, 0.99, 0.01, 0.9, 0.1, 42
model-1586215754, 1586216024.58, 1.0, 0.0, 0.7, 0.2891, 42
model-1586215754, 1586216024.752, 1.0, 0.0, 0.6, 0.3828, 42
model-1586215754, 1586216025.266, 1.0, 0.0, 0.6, 0.3999, 43
model-1586215754, 1586216025.834, 0.99, 0.01, 0.7, 0.3, 43
model-1586215754, 1586216026.328, 1.0, 0.0, 0.6, 0.4, 43
model-1586215754, 1586216026.864, 0.99, 0.01, 0.8, 0.2, 43
model-1586215754, 1586216027.318, 1.0, 0.0, 0.7, 0.2396, 43
model-1586215754, 1586216027.754, 1.0, 0.0, 0.8, 0.1397, 43
model-1586215754, 1586216028.237, 1.0, 0.0, 0.6, 0.3839, 43
model-1586215754, 1586216028.684, 1.0, 0.0, 0.9, 0.1, 43
model-1586215754, 1586216029.162, 1.0, 0.0, 0.8, 0.1405, 43
model-1586215754, 1586216029.624, 1.0, 0.0, 0.6, 0.3632, 43
model-1586215754, 1586216030.088, 0.99, 0.01, 0.7, 0.3076, 43
model-1586215754, 1586216030.548, 1.0, 0.0, 0.6, 0.384, 43
model-1586215754, 1586216030.722, 1.0, 0.0, 0.6, 0.4008, 43
model-1586215754, 1586216031.229, 1.0, 0.0, 0.5, 0.4947, 44
model-1586215754, 1586216031.705, 0.99, 0.01, 0.6, 0.4093, 44
model-1586215754, 1586216032.167, 1.0, 0.0, 0.5, 0.4947, 44
model-1586215754, 1586216032.641, 0.99, 0.01, 0.8, 0.2026, 44
model-1586215754, 1586216033.082, 1.0, 0.0, 0.7, 0.3, 44
model-1586215754, 1586216033.54, 1.0, 0.0, 0.5, 0.386, 44
model-1586215754, 1586216034.011, 1.0, 0.0, 0.6, 0.3843, 44
model-1586215754, 1586216034.455, 1.0, 0.0, 0.6, 0.3889, 44
model-1586215754, 1586216034.938, 1.0, 0.0, 0.8, 0.1406, 44
model-1586215754, 1586216035.359, 1.0, 0.0, 0.5, 0.4946, 44
model-1586215754, 1586216035.834, 0.99, 0.01, 0.8, 0.14, 44
model-1586215754, 1586216036.337, 1.0, 0.0, 0.8, 0.2026, 44
model-1586215754, 1586216036.523, 1.0, 0.0, 0.5, 0.4459, 44
model-1586215754, 1586216037.034, 1.0, 0.0, 0.8, 0.2, 45
model-1586215754, 1586216037.53, 0.99, 0.01, 0.4, 0.5459, 45
model-1586215754, 1586216037.998, 1.0, 0.0, 0.8, 0.2035, 45
model-1586215754, 1586216038.439, 0.99, 0.01, 0.7, 0.3078, 45
model-1586215754, 1586216038.878, 1.0, 0.0, 0.7, 0.3093, 45
model-1586215754, 1586216039.301, 1.0, 0.0, 0.6, 0.4096, 45
model-1586215754, 1586216039.788, 1.0, 0.0, 0.7, 0.264, 45
model-1586215754, 1586216040.248, 1.0, 0.0, 0.7, 0.3, 45
model-1586215754, 1586216040.697, 1.0, 0.0, 0.6, 0.3949, 45
model-1586215754, 1586216041.132, 1.0, 0.0, 0.8, 0.2, 45
model-1586215754, 1586216041.613, 0.99, 0.01, 0.5, 0.4945, 45
model-1586215754, 1586216042.092, 1.0, 0.0, 0.9, 0.1026, 45
model-1586215754, 1586216042.265, 1.0, 0.0, 0.5, 0.4461, 45
model-1586215754, 1586216042.786, 1.0, 0.0, 0.8, 0.1394, 46
model-1586215754, 1586216043.273, 0.99, 0.01, 0.8, 0.2095, 46
model-1586215754, 1586216043.709, 1.0, 0.0, 0.8, 0.2, 46
model-1586215754, 1586216044.166, 0.99, 0.01, 0.7, 0.3, 46
model-1586215754, 1586216044.625, 1.0, 0.0, 0.8, 0.2095, 46
model-1586215754, 1586216045.055, 1.0, 0.0, 0.8, 0.2, 46
model-1586215754, 1586216045.525, 1.0, 0.0, 0.8, 0.1399, 46
model-1586215754, 1586216045.989, 1.0, 0.0, 0.6, 0.3906, 46
model-1586215754, 1586216046.497, 1.0, 0.0, 0.8, 0.2039, 46
model-1586215754, 1586216046.973, 1.0, 0.0, 0.6, 0.3908, 46
model-1586215754, 1586216047.414, 0.99, 0.01, 0.6, 0.383, 46
model-1586215754, 1586216047.893, 1.0, 0.0, 0.5, 0.3864, 46
model-1586215754, 1586216048.059, 1.0, 0.0, 0.7, 0.3096, 46
model-1586215754, 1586216048.595, 1.0, 0.0, 0.9, 0.1, 47
model-1586215754, 1586216049.106, 0.99, 0.01, 0.8, 0.1683, 47
model-1586215754, 1586216049.585, 1.0, 0.0, 0.8, 0.2, 47
model-1586215754, 1586216050.055, 0.99, 0.01, 0.7, 0.3, 47
model-1586215754, 1586216050.496, 1.0, 0.0, 0.6, 0.4102, 47
model-1586215754, 1586216050.93, 1.0, 0.0, 0.8, 0.2, 47
model-1586215754, 1586216051.423, 1.0, 0.0, 0.9, 0.1025, 47
model-1586215754, 1586216051.903, 1.0, 0.0, 0.8, 0.2022, 47
model-1586215754, 1586216052.358, 1.0, 0.0, 0.9, 0.1, 47
model-1586215754, 1586216052.804, 1.0, 0.0, 0.8, 0.2038, 47
model-1586215754, 1586216053.241, 0.99, 0.01, 0.7, 0.308, 47
model-1586215754, 1586216053.776, 1.0, 0.0, 0.5, 0.4944, 47
model-1586215754, 1586216053.961, 1.0, 0.0, 0.8, 0.1918, 47
model-1586215754, 1586216054.463, 1.0, 0.0, 0.8, 0.1394, 48
model-1586215754, 1586216054.957, 0.99, 0.01, 0.6, 0.3848, 48
model-1586215754, 1586216055.46, 1.0, 0.0, 0.5, 0.4465, 48
model-1586215754, 1586216055.905, 0.99, 0.01, 0.8, 0.1403, 48
model-1586215754, 1586216056.333, 1.0, 0.0, 0.8, 0.1396, 48
model-1586215754, 1586216056.789, 1.0, 0.0, 0.5, 0.4464, 48
model-1586215754, 1586216057.293, 1.0, 0.0, 0.5, 0.4946, 48
model-1586215754, 1586216057.741, 1.0, 0.0, 0.5, 0.4944, 48
model-1586215754, 1586216058.242, 1.0, 0.0, 0.5, 0.4944, 48
model-1586215754, 1586216058.665, 1.0, 0.0, 0.6, 0.4081, 48
model-1586215754, 1586216059.146, 0.99, 0.01, 0.4, 0.5465, 48
model-1586215754, 1586216059.617, 1.0, 0.0, 0.7, 0.2894, 48
model-1586215754, 1586216059.806, 1.0, 0.0, 0.8, 0.1402, 48
model-1586215754, 1586216060.317, 1.0, 0.0, 0.6, 0.3926, 49
model-1586215754, 1586216060.841, 0.99, 0.01, 0.6, 0.3946, 49
model-1586215754, 1586216061.301, 1.0, 0.0, 0.6, 0.385, 49
model-1586215754, 1586216061.777, 0.99, 0.01, 0.6, 0.4057, 49
model-1586215754, 1586216062.236, 1.0, 0.0, 0.8, 0.2, 49
model-1586215754, 1586216062.735, 1.0, 0.0, 0.8, 0.1404, 49
model-1586215754, 1586216063.212, 1.0, 0.0, 0.6, 0.3852, 49
model-1586215754, 1586216063.68, 1.0, 0.0, 0.8, 0.2056, 49
model-1586215754, 1586216064.177, 1.0, 0.0, 0.7, 0.3, 49
model-1586215754, 1586216064.639, 1.0, 0.0, 0.6, 0.3947, 49
model-1586215754, 1586216065.127, 0.99, 0.01, 0.7, 0.3099, 49
model-1586215754, 1586216065.625, 1.0, 0.0, 0.8, 0.1691, 49
model-1586215754, 1586216065.821, 1.0, 0.0, 0.8, 0.1395, 49
model-1586215754, 1586216066.33, 1.0, 0.0, 0.7, 0.3255, 50
model-1586215754, 1586216066.873, 0.99, 0.01, 0.7, 0.2934, 50
model-1586215754, 1586216067.339, 1.0, 0.0, 0.8, 0.2024, 50
model-1586215754, 1586216067.823, 0.99, 0.01, 0.6, 0.287, 50
model-1586215754, 1586216068.309, 1.0, 0.0, 0.8, 0.2024, 50
model-1586215754, 1586216068.762, 1.0, 0.0, 0.7, 0.2633, 50
model-1586215754, 1586216069.283, 1.0, 0.0, 0.8, 0.1396, 50
model-1586215754, 1586216069.733, 1.0, 0.0, 0.6, 0.3948, 50
model-1586215754, 1586216070.204, 1.0, 0.0, 0.5, 0.3873, 50
model-1586215754, 1586216070.632, 1.0, 0.0, 0.7, 0.2955, 50
model-1586215754, 1586216071.099, 0.99, 0.01, 0.9, 0.1, 50
model-1586215754, 1586216071.586, 1.0, 0.0, 0.7, 0.3021, 50
model-1586215754, 1586216071.784, 1.0, 0.0, 0.8, 0.2, 50
model-1586215754, 1586216072.291, 1.0, 0.0, 0.7, 0.2853, 51
model-1586215754, 1586216072.844, 0.99, 0.01, 0.7, 0.3084, 51
model-1586215754, 1586216073.329, 1.0, 0.0, 0.6, 0.3853, 51
model-1586215754, 1586216073.797, 0.99, 0.01, 0.6, 0.4084, 51
model-1586215754, 1586216074.313, 1.0, 0.0, 0.6, 0.3358, 51
model-1586215754, 1586216074.742, 1.0, 0.0, 0.6, 0.3855, 51
model-1586215754, 1586216075.242, 1.0, 0.0, 0.7, 0.1944, 51
model-1586215754, 1586216075.694, 1.0, 0.0, 0.9, 0.1119, 51
model-1586215754, 1586216076.227, 1.0, 0.0, 0.7, 0.2632, 51
model-1586215754, 1586216076.703, 1.0, 0.0, 0.5, 0.447, 51
model-1586215754, 1586216077.158, 0.99, 0.01, 0.5, 0.4943, 51
model-1586215754, 1586216077.653, 1.0, 0.0, 0.5, 0.3612, 51
model-1586215754, 1586216077.821, 1.0, 0.0, 0.5, 0.447, 51
model-1586215754, 1586216078.323, 1.0, 0.0, 0.9, 0.1023, 52
model-1586215754, 1586216078.837, 0.99, 0.01, 0.7, 0.2957, 52
model-1586215754, 1586216079.295, 1.0, 0.0, 0.7, 0.2854, 52
model-1586215754, 1586216079.742, 0.99, 0.01, 0.6, 0.3266, 52
model-1586215754, 1586216080.203, 1.0, 0.0, 0.6, 0.4034, 52
model-1586215754, 1586216080.649, 1.0, 0.0, 0.7, 0.263, 52
model-1586215754, 1586216081.132, 1.0, 0.0, 0.6, 0.3613, 52
model-1586215754, 1586216081.583, 1.0, 0.0, 0.8, 0.1967, 52
model-1586215754, 1586216082.087, 1.0, 0.0, 0.4, 0.547, 52
model-1586215754, 1586216082.558, 1.0, 0.0, 0.6, 0.3945, 52
model-1586215754, 1586216083.006, 0.99, 0.01, 0.8, 0.1396, 52
model-1586215754, 1586216083.494, 1.0, 0.0, 0.7, 0.3103, 52
model-1586215754, 1586216083.658, 1.0, 0.0, 0.9, 0.1, 52
model-1586215754, 1586216084.168, 1.0, 0.0, 0.8, 0.2103, 53
model-1586215754, 1586216084.66, 0.99, 0.01, 0.7, 0.2399, 53
model-1586215754, 1586216085.168, 1.0, 0.0, 0.5, 0.4472, 53
model-1586215754, 1586216085.659, 0.99, 0.01, 0.6, 0.3856, 53
model-1586215754, 1586216086.149, 1.0, 0.0, 0.7, 0.3, 53
model-1586215754, 1586216086.58, 1.0, 0.0, 0.6, 0.4, 53
model-1586215754, 1586216087.078, 1.0, 0.0, 0.7, 0.1959, 53
model-1586215754, 1586216087.541, 1.0, 0.0, 0.7, 0.3086, 53
model-1586215754, 1586216088.045, 1.0, 0.0, 0.6, 0.3396, 53
model-1586215754, 1586216088.485, 1.0, 0.0, 0.8, 0.1396, 53
model-1586215754, 1586216088.918, 0.99, 0.01, 0.7, 0.3, 53
model-1586215754, 1586216089.437, 1.0, 0.0, 0.8, 0.2104, 53
model-1586215754, 1586216089.643, 1.0, 0.0, 0.8, 0.2034, 53
model-1586215754, 1586216090.148, 1.0, 0.0, 0.8, 0.2, 54
model-1586215754, 1586216090.664, 0.99, 0.01, 0.9, 0.1, 54
model-1586215754, 1586216091.153, 1.0, 0.0, 0.6, 0.3277, 54
model-1586215754, 1586216091.633, 0.99, 0.01, 0.9, 0.1137, 54
model-1586215754, 1586216092.106, 1.0, 0.0, 0.7, 0.2626, 54
model-1586215754, 1586216092.536, 1.0, 0.0, 0.8, 0.1393, 54
model-1586215754, 1586216093.014, 1.0, 0.0, 0.6, 0.3943, 54
model-1586215754, 1586216093.501, 1.0, 0.0, 0.7, 0.2627, 54
model-1586215754, 1586216094.006, 1.0, 0.0, 0.8, 0.2, 54
model-1586215754, 1586216094.437, 1.0, 0.0, 0.6, 0.3275, 54
model-1586215754, 1586216094.922, 0.99, 0.01, 0.7, 0.2627, 54
model-1586215754, 1586216095.422, 1.0, 0.0, 0.8, 0.1699, 54
model-1586215754, 1586216095.579, 1.0, 0.0, 0.7, 0.3, 54
model-1586215754, 1586216096.098, 1.0, 0.0, 0.6, 0.3838, 55
model-1586215754, 1586216096.589, 0.99, 0.01, 0.5, 0.387, 55
model-1586215754, 1586216097.069, 1.0, 0.0, 0.8, 0.1689, 55
model-1586215754, 1586216097.509, 0.99, 0.01, 0.6, 0.3838, 55
